12/6/2022,Investment Income,Other Income,749.43,I,Checking
12/6/2022,Amazon.com,Miscellaneous,-3.24,E,Credit
12/7/2022,BOB MARKET,Food,-24.74,E,Credit
12/8/2022,RICHDALE DAIRY,Food,-5.99,E,Credit
12/10/2022,SHAWS,Food,-79.92,E,Credit
12/11/2022,WALGREENS,Miscellaneous,-39.53,E,Credit
12/11/2022,PANDORA,Music Accounts,-9.99,E,Credit
12/12/2022,Champlain College,School Tuition,-492,E,Checking
12/12/2022,Anytime Fitness,Gym,-39,E,Checking
12/12/2022,Atm Withdrawal,Miscellaneous,-60,E,Checking
12/12/2022,Amazon.com,Miscellaneous,-78.93,E,Checking
12/13/2022,GOVERNMENT CENTER,Parking,-27,E,Credit
12/15/2022,STOP & SHOP,Food,-54.74,E,Credit
12/15/2022,Amazon.com,Miscellaneous,-250,E,Credit
12/16/2022,Liaison International,Work Income,1040,I,Checking
12/17/2022,THE HOME DEPOT,Miscellaneous,-50.03,E,Credit
12/17/2022,AUTOZONE,Car Maintenance,-34.99,E,Credit
12/18/2022,SHAWS,Food,-91.86,E,Credit
12/21/2022,RICHDALE DAIRY,Food,-24.26,E,Credit
12/22/2022,Healthcare Provider,Health Care,-7.38,E,Checking
12/22/2022,Healthcare Provider,Health Care,-7.38,E,Checking
12/22/2022,Dental Provider,Dental Care,-385,E,Credit
12/23/2022,SHAWS,Food,-21.96,E,Credit
12/23/2022,THE HOME DEPOT,Miscellaneous,-22.78,E,Credit
12/24/2022,RICHDALE DAIRY,Food,-11.48,E,Credit
12/24/2022,SUPER PETRO STONEHAM,Gas,-28.01,E,Credit
12/27/2022,Atm Deposit,Other Income,650,I,Checking
12/27/2022,SHAWS,Food,-47.46,E,Credit
12/28/2022,Spotify USA,Music Accounts,-9.99,E,Credit
12/29/2022,Atm Withdrawal,Miscellaneous,-60,E,Checking
12/29/2022,SHAWS,Food,-71.06,E,Credit
12/30/2022,Liaison International,Work Income,285.38,I,Checking
12/30/2022,Liaison International,Work Income,1039.41,I,Checking
12/31/2022,PANDA CASTLE,Take-Out,-23.28,E,Credit
12/31/2022,DICK'S SPORTING GOODS,Miscellaneous,-59.97,E,Credit
12/31/2022,TMOBILE,Cell Phone,-15.94,E,Credit
1/1/2023,BOB MARKET,Food,-7.96,E,Credit
1/1/2023,STOP & SHOP,Food,-80.71,E,Credit
1/2/2023,RICHDALE DAIRY,Food,-19.27,E,Credit
1/3/2023,Geico,Car Insurance,-88.5,E,Checking
1/4/2023,Amazon.com,Miscellaneous,-6.36,E,Credit
1/6/2023,SHAWS,Food,-29.95,E,Credit
1/7/2023,TARGET,Miscellaneous,-18.47,E,Credit
1/7/2023,PETRONES PIZZA,Take-Out,-24.17,E,Credit
1/8/2023,SHAWS,Food,-76.6,E,Credit
1/10/2023,BOB MARKET,Food,-13.96,E,Credit
1/10/2023,GOVERNMENT CENTER,Parking,-29,E,Credit
1/11/2023,BOB MARKET,Food,-10.78,E,Credit
1/11/2023,PANDORA,Music Accounts,-9.99,E,Credit
1/12/2023,Champlain College,School Tuition,-492,E,Checking
1/12/2023,Anytime Fitness,Gym,-39,E,Checking
1/12/2023,RICHDALE DAIRY,Food,-18.26,E,Credit
1/13/2023,Liaison International,Work Income,1050.1,I,Checking
1/13/2023,SHAWS,Food,-36.47,E,Credit
1/14/2023,STOP & SHOP,Food,-84.02,E,Credit
1/15/2023,SHAWS,Food,-18.48,E,Credit
1/16/2023,SHAWS,Food,-19.26,E,Credit
1/16/2023,Amazon.com,Miscellaneous,-250,E,Credit
1/19/2023,Atm Withdrawal,Miscellaneous,-60,E,Checking
1/19/2023,BOB MARKET,Food,-43.58,E,Credit
1/20/2023,Healthcare Provider,Health Care,-45.8,E,Checking
1/20/2023,SHAWS,Food,-26.47,E,Credit
1/21/2023,RICHDALE DAIRY,Food,-21.04,E,Credit
1/22/2023,BOB MARKET,Food,-25.44,E,Credit
1/22/2023,Healthcare Provider,Health Care,-151.12,E,Credit
1/23/2023,BOB MARKET,Food,-13.95,E,Credit
1/24/2023,SHAWS,Food,-59.67,E,Credit
1/24/2023,IRA TOYOTA,Car Maintenance,-1,E,Credit
1/24/2023,RICHDALE DAIRY,Food,-8.07,E,Credit
1/24/2023,IRA TOYOTA,Car Maintenance,-118.79,E,Credit
1/24/2023,IRA TOYOTA,Car Maintenance,-101.41,E,Credit
1/26/2023,Amazon.com,Miscellaneous,-13.47,E,Credit
1/27/2023,Liaison International,Work Income,1050.1,I,Checking
1/29/2023,Gas,Gas,-50,E,Checking
2/1/2023,SHAWS,Food,-26.47,E,Credit
2/2/2023,Geico,Car Insurance,-88.54,E,Checking
2/4/2023,SUPER PETRO STONEHAM,Gas,-26.42,E,Credit
2/5/2023,SHAWS,Food,-126.76,E,Credit
2/6/2023,Deposit ,Other Income,887.56,I,Checking
2/6/2023,DUNKIN DONUTS,Food,-5.33,E,Credit
2/6/2023,IRA TOYOTA,Car Maintenance,-72.73,E,Credit
2/6/2023,THE UPS STORE,Miscellaneous,-87.04,E,Credit
2/6/2023,BOBBY CS RISTORANTE,Food,-63.6,E,Credit
2/6/2023,IRA TOYOTA,Car Maintenance,-586.28,E,Credit
2/6/2023,TMOBILE,Cell Phone,-10.63,E,Credit
2/6/2023,KEURIG GREEN MOUNTAIN,Food,-57.71,E,Credit
2/7/2023,GOVERNMENT CENTER,Parking,-29,E,Credit
2/7/2023,RICHDALE DAIRY,Food,-23.74,E,Credit
2/7/2023,WALGREENS,Miscellaneous,-42.89,E,Credit
2/8/2023,BOB MARKET,Food,-13.98,E,Credit
2/9/2023,Amazon.com,Miscellaneous,-52.95,E,Credit
2/10/2023,RICHDALE DAIRY,Food,-15.27,E,Credit
2/11/2023,BOB MARKET,Food,-18.43,E,Credit
2/11/2023,PANDORA,Music Accounts,-9.99,E,Credit
2/12/2023,SHAWS,Food,-83.05,E,Credit
2/13/2023,Champlain College,School Tuition,-492,E,Checking
2/13/2023,Anytime Fitness,Gym,-39,E,Checking
2/13/2023,BOB MARKET,Food,-15.96,E,Credit
2/16/2023,Healthcare Provider,Health Care,-7.38,E,Credit
2/16/2023,Healthcare Provider,Health Care,-7.38,E,Credit
2/16/2023,Liaison International,Work Income,1050.1,I,Checking
2/17/2023,Amazon.com,Miscellaneous,-250,E,Credit
2/17/2023,STOP & SHOP,Food,-29.3,E,Credit
2/18/2023,RICHDALE DAIRY,Food,-13.58,E,Credit
2/19/2023,SHAWS,Food,-62.29,E,Credit
2/19/2023,SHAWS,Food,-12.04,E,Credit
2/20/2023,STOP & SHOP,Food,-27.13,E,Credit
2/21/2023,SHAWS,Food,-22.96,E,Credit
2/22/2023,RICHDALE DAIRY,Food,-29.05,E,Credit
2/23/2023,LIBERTY BELL ROAST BEEF,Take-Out,-22.87,E,Credit
2/23/2023,WALGREENS,Miscellaneous,-26.76,E,Credit
2/24/2023,RICHDALE DAIRY,Food,-11.48,E,Credit
2/25/2023,BOB MARKET,Food,-22.57,E,Credit
2/26/2023,SHAWS,Food,-49.49,E,Credit
2/27/2023,RICHDALE DAIRY,Food,-15.77,E,Credit
2/28/2023,BOB MARKET,Food,-17.56,E,Credit
2/28/2023,Spotify USA,Music Accounts,-9.99,E,Credit
2/28/2023,1040.COM,Miscellaneous,-25,E,Credit
3/1/2023,Atm Withdrawal,Miscellaneous,-80,E,Checking
3/2/2023,Geico,Car Insurance,-77.41,E,Checking
3/9/2023,Liaison International,Work Income,1050.1,I,Checking
3/25/2023,Barber Shop,Haircut,-30,E,Checking
